destination,status,verification_status,kb_alignment_status,verdict,final_value,unit,resolver,contributor_count,issues,level_contributors,unresolved_contributors,semantic_mismatches,ep_compare_status,ep_compare_delta,ep_compare_value,ep_compare_value_type,ep_reference_value,ep_reference_value_type,compare_context,formula_contract,contributor_consumption
derived::ehp.dabs_perk_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.dabs_relic_factor,resolved,publishable,not_ep_compared,pass,1.3,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.dabs_vault_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.dabs_base_factor,resolved,publishable,not_ep_compared,pass,148075760.34428293,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.dabs_effective_factor,resolved,publishable,not_ep_compared,pass,148075760.34428293,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.dabs_factor,resolved,publishable,not_ep_compared,pass,148075760.34428293,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_raw,resolved,publishable,not_ep_compared,pass,0.98,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_lab_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_card_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_substat_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_perk_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_relic_term,resolved,publishable,not_ep_compared,pass,0.04,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.def_pct_vault_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.defense_taken_factor,resolved,publishable,not_ep_compared,pass,49.99999999999996,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chrono_field_duration_seconds,resolved,publishable,not_ep_compared,pass,110.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chrono_field_cooldown_seconds,resolved,publishable,not_ep_compared,pass,60.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chrono_field_damage_reduction_pct,resolved,publishable,not_ep_compared,pass,20.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chrono_field_uptime,resolved,publishable,not_ep_compared,pass,0.6470588235294118,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chrono_field_damage_reduction_factor,resolved,publishable,not_ep_compared,pass,1.1486486486486487,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_invuln_reduction_pct,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.wall_invuln_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chain_thunder_reduction_pct,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.chain_thunder_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.primordial_black_hole_uptime,resolved,publishable,not_ep_compared,pass,0.3902439024390244,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.primordial_black_hole_damage_reduction_factor,resolved,publishable,not_ep_compared,pass,1.4539007092198584,,query_derived_composites,3,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.tradeoff_defense_reduction_pct,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.tradeoff_defense_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.pre_defense_pool,resolved,publishable,not_ep_compared,pass,2.664253300087517e+21,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp.pre_tradeoff_ehp,resolved,publishable,not_ep_compared,pass,1.3321266500438314e+23,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.ce_pool_factor,resolved,publishable,not_ep_compared,pass,8326386476881.524,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.cf_armor_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.ci_wall_factor,resolved,publishable,not_ep_compared,pass,191600640.00000003,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.cj_recovery_factor,resolved,publishable,not_ep_compared,pass,16.5,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.cg_dabs_factor,resolved,publishable,not_ep_compared,pass,148075760.34428293,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.ch_defense_taken_factor,resolved,publishable,not_ep_compared,pass,49.99999999999996,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.ck_tradeoff_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.cl_cfdr_factor,resolved,publishable,not_ep_compared,pass,1.1486486486486487,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep_helper.cm_chain_thunder_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp,resolved,publishable,not_ep_compared,pass,1.3321266500438314e+23,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::ehp_ep,resolved,publishable,not_ep_compared,pass,1.3321266500438314e+23,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.base_damage_stack,resolved,publishable,not_ep_compared,pass,57263556536.791145,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.berserker_bonus_multiplier,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.berserker_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.attack_dissonance_factor,resolved,publishable,not_ep_compared,pass,5.871904294920743,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.attack_dissonance_restricted,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.acp_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.bullet_crit_factor,resolved,publishable,not_ep_compared,pass,2758.066150864495,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw_crit_card_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.bullet_per_second,resolved,publishable,not_ep_compared,pass,358.8948501023639,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.multishot_factor,resolved,publishable,not_ep_compared,pass,7.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.bounce_factor,resolved,publishable,not_ep_compared,pass,4.995583522347286,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.rapidfire_factor,resolved,publishable,not_ep_compared,pass,3.995628109811752,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.range_dpm_factor,resolved,publishable,not_ep_compared,pass,79.9180284,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.spotlight_light_range_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.spotlight_bonus_term,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.spotlight_coverage,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.super_tower_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.rend_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.bullet_pipeline_factor,resolved,publishable,not_ep_compared,pass,4007571.800221955,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.spotlight_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.death_wave_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.chain_lightning_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.smart_missiles_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.spotlight_missiles_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.poison_swamp_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw.ilm_dps,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw_dissonance_factor,resolved,publishable,not_ep_compared,pass,5.746146418781495,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw_total_damage,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.uw_crit_factor,resolved,publishable,not_ep_compared,pass,2706.01909431397,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage.slow_factor,resolved,publishable,not_ep_compared,pass,3.603603603603604,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dx_spotlight_light_range_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dx_spotlight_bonus_term,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dx_spotlight_coverage,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dc_base_damage_stack,resolved,publishable,not_ep_compared,pass,57263556536.791145,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.di_bullet_crit_factor,resolved,publishable,not_ep_compared,pass,2758.066150864495,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dj_uw_crit_factor,resolved,publishable,not_ep_compared,pass,2706.01909431397,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dj1_uw_crit_card_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.dv_bullet_pipeline_factor,resolved,publishable,not_ep_compared,pass,4007571.800221955,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.ei_uw_total_damage,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep_helper.el_slow_factor,resolved,publishable,not_ep_compared,pass,3.603603603603604,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage,resolved,publishable,not_ep_compared,pass,2.2808741362689492e+21,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::edamage_ep,resolved,publishable,not_ep_compared,pass,2.2808741362689492e+21,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.base_meta_factor,resolved,publishable,not_ep_compared,pass,1.48,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.cpk_factor,resolved,publishable,not_ep_compared,pass,46.42479765,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.freeup_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.coin_card_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.module_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.cl_factor,resolved,publishable,not_ep_compared,pass,68.708700522,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.eom_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon_ep_helper.cl_meta_stack,resolved,publishable,not_ep_compared,pass,68.708700522,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon_ep_helper.cm_eom_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.gcomp_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.mvn_offset,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.gt_bonus_term,resolved,publishable,not_ep_compared,pass,5.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.gt_duration_term,resolved,publishable,not_ep_compared,pass,15.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.gt_cooldown_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.gt_gc_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.bh_bonus_term,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.bh_duration_term,resolved,publishable,not_ep_compared,pass,15.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.bh_cooldown_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.dw_bonus_term,resolved,publishable,not_ep_compared,pass,1.5,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.dw_duration_term,resolved,publishable,not_ep_compared,pass,4.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.dw_cooldown_term,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.sync_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon_ep_helper.dc_sync_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,0,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.spotlight_coin_bonus_term,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.spotlight_coin_coverage,resolved,publishable,not_ep_compared,pass,0.0,,query_derived_composites,2,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon.spotlight_coin_factor,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
derived::eecon_ep_helper.dg_spotlight_coin_bonus_term,resolved,publishable,not_ep_compared,pass,1.0,,query_derived_composites,1,[],[],[],[],,,,,,,,"{'formula_class': 'unclassified', 'publish_policy': 'allow_if_resolved', 'compare_policy': 'normal', 'rationale': ''}",
