card_id,canonical_name,rarity,description,base_level,raw_value,unit,source_surface,source_url,verification_status
BERSERKER,Berserker,epic,Increase damage by [x] of total damage absorbed this round (max of x8 tower damage),5,1.2,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
BERSERKER,Berserker,epic,Increase damage by [x] of total damage absorbed this round (max of x8 tower damage),6,1.3,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
BERSERKER,Berserker,epic,Increase damage by [x] of total damage absorbed this round (max of x8 tower damage),7,1.4,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],1,1.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],2,1.33,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],3,1.66,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],4,2.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],5,2.33,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],6,2.66,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
ULTIMATE_CRIT,Ultimate Crit,epic,Ultimate weapons gain a [x] chance to deal critical damage of [Tower critical factor],7,3.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,1,25.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,2,35.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,3,45.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,4,55.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,5,65.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,6,80.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
NUKE,Nuke,epic,Destroys [x] of enemies.,7,100.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",1,5.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",2,8.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",3,11.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",4,14.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",5,17.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",6,20.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
AREA_OF_EFFECT,Area of Effect,epic,"Increase area of effect damage for Inner Land Mine, Poison Swamp, Smart Missile, Flame Bot, and Land Mine by [x]",7,25.0,percent,kb/cards/sources/raw/repo-cache/wiki/cards-epic.csv,https://the-tower-idle-tower-defense.fandom.com/wiki/Cards,bundled_wiki_cache_row_verified_and_live_wiki_spot_checked_2026-03-14
