league,wave_actual,bc_key,bc_variant,value_raw,value_num,value_unit,value_kind
legend,900,death_ray_resistance,,0.02,0.02,ratio,multiplier
legend,900,enemy_attack_speed,,4.5,4.5,ratio,multiplier
legend,900,enemy_level_skip,,-0.33,-0.33,ratio,probability
legend,900,enemy_speed,,1.96,1.96,ratio,multiplier
legend,900,energy_shields_down,,0.95,0.95,ratio,recharge_time_multiplier_or_delta
legend,900,fast_ultimate,,9,9.0,ratio,multiplier
legend,900,knockback_resistance,,0.15,0.15,ratio,multiplier
legend,900,more_bosses,,6,6.0,waves,interval_waves
legend,900,more_enemies,,0.9,0.9,ratio,spawn_rate_delta
legend,900,orb_resistance,,0.02,0.02,ratio,multiplier
legend,900,plasma_cannon_resistance,,0.15,0.15,ratio,multiplier
legend,900,protector_s_ultimate,,285s,285.0,s,duration_or_cooldown
legend,900,ranged_ultimate,,0.9s,0.9,s,duration
legend,900,tank_s_ultimate,,270s,270.0,s,duration_or_cooldown
legend,900,thorns_resistance,,0.15,0.15,ratio,multiplier
legend,900,ultimate_weapon_durations,,-9s,-9.0,s,duration_delta
legend,1000,armored_enemies,,100,100.0,hits,hits_blocked
legend,1000,basic_ultimate,boss,0.01,0.01,ratio,probability
legend,1000,basic_ultimate,fast,0.1,0.1,ratio,probability
legend,1000,basic_ultimate,protector,0.01,0.01,ratio,probability
legend,1000,basic_ultimate,range,0.05,0.05,ratio,probability
legend,1000,basic_ultimate,tank,0.1,0.1,ratio,probability
legend,1000,boss_ultimate,,1,1.0,ratio,multiplier
legend,1000,death_defy_down,,-0.3,-0.3,ratio,probability_delta
legend,1000,death_ray_resistance,,0.01,0.01,ratio,multiplier
legend,1000,enemy_attack_speed,,5,5.0,ratio,multiplier
legend,1000,enemy_level_skip,,-0.3333,-0.3333,ratio,probability
legend,1000,enemy_speed,,1.98,1.98,ratio,multiplier
legend,1000,energy_shields_down,,1,1.0,ratio,recharge_time_multiplier_or_delta
legend,1000,fast_ultimate,,10,10.0,ratio,multiplier
legend,1000,knockback_resistance,,0.05,0.05,ratio,multiplier
legend,1000,more_bosses,,6,6.0,waves,interval_waves
legend,1000,more_enemies,,1,1.0,ratio,spawn_rate_delta
legend,1000,orb_resistance,,0.01,0.01,ratio,multiplier
legend,1000,plasma_cannon_resistance,,0.05,0.05,ratio,multiplier
legend,1000,protector_s_ultimate,,300s,300.0,s,duration_or_cooldown
legend,1000,ranged_ultimate,,1.0s,1.0,s,duration
legend,1000,tank_s_ultimate,,300s,300.0,s,duration_or_cooldown
legend,1000,thorns_resistance,,0.05,0.05,ratio,multiplier
legend,1000,ultimate_weapon_durations,,-10s,-10.0,s,duration_delta
