bot,attribute,level,value,cost,is_max,source_path,source_sha256,source_modified_utc,source_sheet
Golden Bot,Bonus,18,5.6,780,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,19,5.8,820,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,20,6,860,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,21,6.2,900,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,22,6.4,940,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,23,6.6,980,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,24,6.8,1020,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,25,7,1060,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,26,7.2,1100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,27,7.4,1140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,28,7.6,1180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,29,7.8,1220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,30,8,1260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Bonus,31,8,,true,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,0,20,0,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,1,22,100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,2,24,140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,3,26,180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,4,28,220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,5,30,260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,6,32,300,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,7,34,340,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,8,36,380,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,9,38,420,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,10,40,460,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,11,42,500,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,12,44,540,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,13,46,580,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,14,48,620,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,15,50,660,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Golden Bot,Range,16,50,,true,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,0,20,0,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,1,20.5,100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,2,21,140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,3,21.5,180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,4,22,220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,5,22.5,260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,6,23,300,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,7,23.5,340,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,8,24,380,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,9,24.5,420,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,10,25,460,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,11,25.5,500,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,12,26,540,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,13,26.5,580,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,14,27,620,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,15,27.5,660,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,16,28,700,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,17,28.5,740,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,18,29,780,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,19,29.5,820,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,20,30,860,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,21,30.5,900,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,22,31,940,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,23,31.5,980,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,24,32,1020,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,25,32.5,1060,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,26,33,1100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,27,33.5,1140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,28,34,1180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,29,34.5,1220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,30,35,1260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Duration,31,35,,true,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,0,120,0,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,1,117,100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,2,114,140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,3,111,180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,4,108,220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,5,105,260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,6,102,300,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,7,99,340,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,8,96,380,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,9,93,420,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,10,90,460,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,11,87,500,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,12,84,540,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,13,81,580,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,14,78,620,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,15,75,660,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Cooldown,16,75,,true,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,0,3.5,0,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,1,3.9,100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,2,4.3,140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,3,4.7,180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,4,5.1,220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,5,5.5,260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,6,5.9,300,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,7,6.3,340,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,8,6.7,380,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,9,7.1,420,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,10,7.5,460,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,11,7.9,500,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,12,8.3,540,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,13,8.7,580,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,14,9.1,620,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,15,9.5,660,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,16,9.9,700,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,17,10.3,740,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,18,10.7,780,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,19,11.1,820,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,20,11.5,860,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,21,11.9,900,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,22,12.3,940,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,23,12.7,980,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,24,13.1,1020,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,25,13.5,1060,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,26,13.9,1100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,27,14.3,1140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,28,14.7,1180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,29,15.1,1220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,30,15.5,1260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Bonus,31,15.5,,true,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,0,25,0,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,1,27,100,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,2,29,140,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,3,31,180,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,4,33,220,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
Amplify Bot,Range,5,35,260,false,reference/effective_paths/copy_of_bots_v2_2.xlsx,f329a9751b3cf7c15450e8c0f402bd989c57eea7b858b48940c38ec390b40661,2026-01-28T23:40:52.687558+00:00,DVT_Bot
