Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal
3139.0,2825073.911,3139.0,257188405.496098,3139.0,115124498.367998,3139.0,15152225.6978671,,,,
3140.0,2828916.786,3140.0,257411363.409904,3140.0,115248129.035998,3140.0,15169371.8838215,,,,
3141.0,2832765.03,3141.0,257634469.643707,3141.0,115371842.375999,3141.0,15186532.8979031,,,,
3142.0,2836618.731,3142.0,257857691.237507,3142.0,115495648.724,3142.0,15203710.4725759,,,,
3143.0,2840477.718,3143.0,258081028.191303,3143.0,115619537.599994,3143.0,15220904.2474397,,,,
3144.0,2844342.179,3144.0,258304513.465096,3144.0,115743519.467995,3144.0,15238114.5616947,,,,
3145.0,2848212.043,3145.0,258528097.618885,3145.0,115867573.783995,3145.0,15255340.0856768,,,,
3146.0,2852087.257,3146.0,258751830.09267,3146.0,115991720.939996,3146.0,15272582.2762501,,,,
3147.0,2855967.942,3147.0,258975661.446453,3147.0,116115961.095997,3147.0,15289839.8961825,,,,
3148.0,2859853.931,3148.0,259199608.160233,3148.0,116240273.691998,3148.0,15307114.235706,,,,
3149.0,2863745.386,3149.0,259423703.194008,3149.0,116364689.447999,3149.0,15324404.3437886,,,,
3150.0,2867642.322,3150.0,259647913.58778,3150.0,116489187.812,3150.0,15341709.4283985,,,,
3151.0,2871544.676,3151.0,259872222.861549,3151.0,116613758.696001,3151.0,15359031.6112314,,,,
3152.0,2875452.375,3152.0,260096680.455315,3152.0,116738432.659994,3152.0,15376369.8170234,,,,
3153.0,2879365.575,3153.0,260321253.409077,3153.0,116863179.143995,3153.0,15393723.6853747,,,,
3154.0,2883284.278,3154.0,260545958.202835,3154.0,116988028.715996,3154.0,15411094.093117,,,,
3155.0,2887208.311,3155.0,260770761.876591,3155.0,117112950.799997,3155.0,15428480.3436184,,,,
3156.0,2891137.837,3156.0,260995713.870342,3156.0,117237955.571998,3156.0,15445882.648879,,,,
3157.0,2895072.798,3157.0,261220764.744091,3157.0,117363063.423999,3157.0,15463301.2815307,,,,
3158.0,2899013.28,3158.0,261445963.937836,3158.0,117488254.036,3158.0,15480735.8311416,,,,
3159.0,2902959.259,3159.0,261671278.491577,3159.0,117613516.936001,3159.0,15498185.9161116,,,,
3160.0,2906910.542,3160.0,261896691.925316,3160.0,117738883.147994,3160.0,15515653.7989047,,,,
3161.0,2910867.48,3161.0,262122253.67905,3161.0,117864331.967995,3161.0,15533136.5204249,,,,
3162.0,2914829.823,3162.0,262347930.792782,3162.0,117989863.547996,3162.0,15550634.9045043,,,,
3163.0,2918797.639,3163.0,262573739.74651,3163.0,118115477.727997,3163.0,15568150.3155748,,,,
3164.0,2922770.96,3164.0,262799631.100235,3164.0,118241184.835998,3164.0,15585681.4104045,,,,
3165.0,2926749.686,3165.0,263025703.733955,3165.0,118366974.615998,3165.0,15603228.5994253,,,,
3166.0,2930734.064,3166.0,263251858.767673,3166.0,118492857.323999,3166.0,15620792.4580051,,,,
3167.0,2934723.837,3167.0,263478145.641388,3167.0,118618822.712,3167.0,15638372.5167761,,,,
3168.0,2938719.222,3168.0,263704580.835098,3168.0,118744881.099994,3168.0,15655967.9018743,,,,
3169.0,2942719.991,3169.0,263931114.908806,3169.0,118871022.087995,3169.0,15673579.4871636,,,,
3170.0,2946726.302,3170.0,264157764.34251,3170.0,118997256.003995,3170.0,15691208.406844,,,,
3171.0,2950738.28,3171.0,264384562.09621,3171.0,119123572.591996,3171.0,15708852.2394515,,,,
3172.0,2954755.582,3172.0,264611458.729908,3172.0,119249971.867997,3172.0,15726513.0112822,,,,
3173.0,2958778.457,3173.0,264838487.203602,3173.0,119376453.823998,3173.0,15744189.60764,,,,
3174.0,2962806.911,3174.0,265065631.037292,3174.0,119503038.947999,3174.0,15761882.4253889,,,,
3175.0,2966840.868,3175.0,265292906.710979,3175.0,119629696.504,3175.0,15779591.8461289,,,,
3176.0,2970880.448,3176.0,265520314.224663,3176.0,119756446.988001,3176.0,15797317.501828,,,,
3177.0,2974925.513,3177.0,265747820.618343,3177.0,119883290.383994,3177.0,15815058.9684863,,,,
3178.0,2978976.124,3178.0,265975491.812019,3178.0,120010206.227995,3178.0,15832816.2991038,,,,
3179.0,2983032.276,3179.0,266203245.405693,3179.0,120137225.231996,3179.0,15850591.0035442,,,,
3180.0,2987094.008,3180.0,266431130.839363,3180.0,120264326.923997,3180.0,15868380.9601119,,,,
3181.0,2991161.245,3181.0,266659164.593029,3181.0,120391511.287998,3181.0,15886187.6574707,,,,
3182.0,2995234.195,3182.0,266887280.746693,3182.0,120518788.579999,3182.0,15904009.8613566,,,,
3183.0,2999312.619,3183.0,267115561.700352,3183.0,120646148.624,3183.0,15921849.0256656,,,,
3184.0,3003396.642,3184.0,267343941.534008,3184.0,120773601.516001,3184.0,15939704.3401338,,,,
3185.0,3007486.183,3185.0,267572453.207661,3185.0,120901137.015994,3185.0,15957575.857761,,,,
3186.0,3011581.367,3186.0,267801080.24131,3186.0,121028755.267995,3186.0,15975463.6921794,,,,
3187.0,3015682.104,3187.0,268029855.594955,3187.0,121156466.447996,3187.0,15993367.7509569,,,,
3188.0,3019788.469,3188.0,268258729.828598,3188.0,121284260.299997,3188.0,16011287.7266936,,,,
3189.0,3023900.438,3189.0,268487702.942238,3189.0,121412147.079998,3189.0,16029224.4326213,,,,
3190.0,3028017.995,3190.0,268716857.335873,3190.0,121540126.779998,3190.0,16047178.0383402,,,,
3191.0,3032141.122,3191.0,268946094.129505,3191.0,121668189.167999,3191.0,16065147.0657862,,,,
3192.0,3036269.827,3192.0,269175479.243134,3192.0,121796334.228,3192.0,16083132.3146233,,,,
3193.0,3040404.192,3193.0,269404963.236759,3193.0,121924572.287994,3193.0,16101134.4208515,,,,
3194.0,3044544.2,3194.0,269634595.550381,3194.0,122052892.875995,3194.0,16119152.0654069,,,,
3195.0,3048689.787,3195.0,269864326.743999,3195.0,122181306.463995,3195.0,16137187.2321853,,,,
3196.0,3052841.052,3196.0,270094189.777615,3196.0,122309802.731996,3196.0,16155237.5980909,,,,
3197.0,3056997.933,3197.0,270324201.131226,3197.0,122438391.999997,3197.0,16173304.9591876,,,,
3198.0,3061160.471,3198.0,270554311.364834,3198.0,122567063.795998,3198.0,16191388.6052755,,,,
3199.0,3065328.578,3199.0,270784553.438438,3199.0,122695828.663999,3199.0,16209488.8679224,,,,
3200.0,3069502.382,3200.0,271014927.352039,3200.0,122824676.14,3200.0,16227604.7825284,,,,
3201.0,3073681.748,3201.0,271245400.145638,3201.0,122953616.535993,3201.0,16245737.6605256,,,,
3202.0,3077866.846,3202.0,271476004.779232,3202.0,123082639.612002,3202.0,16263886.2964819,,,,
3203.0,3082057.598,3203.0,271706774.212822,3203.0,123211755.607995,3203.0,16282051.6443973,,,,
3204.0,3086253.96,3204.0,271937609.56641,3204.0,123340964.532004,3204.0,16300233.4893038,,,,
3205.0,3090455.95,3205.0,272168593.239994,3205.0,123470245.967997,3205.0,16318431.7570015,,,,
3206.0,3094663.684,3206.0,272399725.233574,3206.0,123599630.49199,3206.0,16336646.1990262,,,,
3207.0,3098877.061,3207.0,272630939.627151,3207.0,123729087.455999,3207.0,16354877.6014741,,,,
3208.0,3103096.137,3208.0,272862285.860725,3208.0,123858647.579992,3208.0,16373124.5846491,,,,
3209.0,3107320.878,3209.0,273093780.414295,3209.0,123988290.464001,3209.0,16391388.1920152,,,,
3210.0,3111551.222,3210.0,273325390.327862,3210.0,124118015.875994,3210.0,16409668.8369723,,,,
3211.0,3115787.326,3211.0,273557115.601425,3211.0,124247834.360002,3211.0,16427965.6532887,,,,
3212.0,3120029.075,3212.0,273788956.234985,3212.0,124377735.451996,3212.0,16446278.5349641,,,,
3213.0,3124276.576,3213.0,274020928.708542,3213.0,124507729.464004,3213.0,16464608.1468306,,,,
3214.0,3128529.784,3214.0,274253016.542095,3214.0,124637816.475998,3214.0,16482954.2056563,,,,
3215.0,3132788.606,3215.0,274485252.695644,3215.0,124767986.167991,3215.0,16501316.2026411,,,,
3216.0,3137053.207,3216.0,274717620.68919,3216.0,124898248.699999,3216.0,16519694.929817,,,,
3217.0,3141323.55,3217.0,274950087.562733,3217.0,125028593.919993,3217.0,16538090.4431519,,,,
3218.0,3145599.551,3218.0,275182669.796272,3218.0,125159021.972001,3218.0,16556502.0082781,,,,
3219.0,3149881.198,3219.0,275415400.349808,3219.0,125289553.031995,3219.0,16574930.9289952,,,,
3220.0,3154168.658,3220.0,275648262.74334,3220.0,125420166.772003,3220.0,16593375.1124396,,,,
3221.0,3158461.749,3221.0,275881224.016869,3221.0,125550863.271996,3221.0,16611836.439475,,,,
3222.0,3162760.663,3222.0,276114317.130394,3222.0,125681652.61999,3222.0,16630314.5709015,,,,
3223.0,3167065.314,3223.0,276347542.083916,3223.0,125812524.719998,3223.0,16648808.0498552,,,,
3224.0,3171375.63,3224.0,276580865.917435,3224.0,125943489.747991,3224.0,16667319.093432,,,,
3225.0,3175691.728,3225.0,276814354.550949,3225.0,126074557.928,3225.0,16685846.5203678,,,,
3226.0,3180013.473,3226.0,277047942.064461,3226.0,126205688.315993,3226.0,16704390.1292628,,,,
3227.0,3184341.078,3227.0,277281628.45797,3227.0,126336921.864002,3227.0,16722950.6273489,,,,
3228.0,3188674.404,3228.0,277515479.651474,3228.0,126468238.091995,3228.0,16741527.2543941,,,,
3229.0,3193013.451,3229.0,277749462.684975,3229.0,126599657.408004,3229.0,16760120.3919984,,,,
3230.0,3197358.205,3230.0,277983577.558472,3230.0,126731149.315997,3230.0,16778730.7550258,,,,
3231.0,3201708.879,3231.0,278217791.311966,3231.0,126862734.07199,3231.0,16797356.9849803,,,,
3232.0,3206065.215,3232.0,278452136.905457,3232.0,126994411.667999,3232.0,16816000.1783259,,,,
3233.0,3210427.381,3233.0,278686581.378944,3233.0,127126172.103992,3233.0,16834659.4158307,,,,
3234.0,3214795.247,3234.0,278921157.692429,3234.0,127258025.380001,3234.0,16853335.9135265,,,,
3235.0,3219168.883,3235.0,279155865.845909,3235.0,127389971.575994,3235.0,16872028.4553814,,,,
3236.0,3223548.41,3236.0,279390705.839386,3236.0,127521990.292002,3236.0,16890737.9606275,,,,
3237.0,3227933.516,3237.0,279625710.632858,3237.0,127654112.095996,3237.0,16909463.8068326,,,,
3238.0,3232324.612,3238.0,279860814.306328,3238.0,127786316.580004,3238.0,16928206.6164289,,,,
3239.0,3236721.317,3239.0,280095983.899796,3239.0,127918614.055998,3239.0,16946965.6609842,,,,
3240.0,3241124.017,3240.0,280331318.293259,3240.0,128050994.219991,3240.0,16965741.0464987,,,,
3241.0,3245532.36,3241.0,280566784.526718,3241.0,128183477.463999,3241.0,16984533.2046043,,,,
3242.0,3249946.538,3242.0,280802382.600174,3242.0,128316043.395993,3242.0,17003342.0216689,,,,
3243.0,3254366.529,3243.0,281038112.513626,3243.0,128448681.840001,3243.0,17022167.6113247,,,,
3244.0,3258792.328,3244.0,281273974.267075,3244.0,128581423.451995,3244.0,17041009.6479396,,,,
3245.0,3263223.861,3245.0,281509934.90052,3245.0,128714257.976003,3245.0,17059868.4783456,,,,
3246.0,3267661.332,3246.0,281745994.413963,3246.0,128847175.187996,3246.0,17078743.9677106,,,,
3247.0,3272104.535,3247.0,281982218.727402,3247.0,128980185.31999,3247.0,17097636.0176668,,,,
3248.0,3276553.597,3248.0,282218574.880836,3248.0,129113278.131998,3248.0,17116544.7265821,,,,
3249.0,3281008.49,3249.0,282455062.874268,3249.0,129246474.103991,3249.0,17135470.5684884,,,,
3250.0,3285469.247,3250.0,282691649.747696,3250.0,129379742.524,3250.0,17154412.6665539,,,,
3251.0,3289935.785,3251.0,282928368.461121,3251.0,129513114.095993,3251.0,17173370.9359785,,,,
3252.0,3294408.12,3252.0,283165186.054543,3252.0,129646558.116002,3252.0,17192346.6139942,,,,
3253.0,3298886.412,3253.0,283402168.44796,3253.0,129780105.367995,3253.0,17211338.039369,,,,
3254.0,3303370.435,3254.0,283639249.721375,3254.0,129913735.236004,3254.0,17230346.9581349,,,,
3255.0,3307860.395,3255.0,283876462.834785,3255.0,130047458.015997,3255.0,17249372.8614918,,,,
3256.0,3312356.041,3256.0,284113840.748192,3256.0,130181263.55599,3256.0,17268414.3349759,,,,
3257.0,3316857.683,3257.0,284351284.581596,3257.0,130315172.255999,3257.0,17287473.2806511,,,,
3258.0,3321365.156,3258.0,284588893.214996,3258.0,130449163.635992,3258.0,17306549.1473173,,,,
3259.0,3325878.535,3259.0,284826600.728394,3259.0,130583237.624001,3259.0,17325641.9349747,,,,
3260.0,3330397.683,3260.0,285064440.081787,3260.0,130717404.611994,3260.0,17344750.2503592,,,,
3261.0,3334922.763,3261.0,285302411.275177,3261.0,130851664.440002,3261.0,17363875.8259348,,,,
3262.0,3339453.622,3262.0,285540547.268562,3262.0,130986017.267996,3262.0,17383018.5133014,,,,
3263.0,3343990.436,3263.0,285778749.181946,3263.0,131120452.856004,3263.0,17402177.9444271,,,,
3264.0,3348533.105,3264.0,286017082.935326,3264.0,131254971.043998,3264.0,17421353.957344,,,,
3265.0,3353081.723,3265.0,286255548.528702,3265.0,131389592.471991,3265.0,17440546.6292199,,,,
3266.0,3357636.096,3266.0,286494178.922073,3266.0,131524296.427999,3266.0,17459755.769255,,,,
3267.0,3362196.448,3267.0,286732875.235443,3267.0,131659093.455993,3267.0,17478982.1694811,,,,
3268.0,3366762.634,3268.0,286971736.348808,3268.0,131793973.172001,3268.0,17498225.4906984,,,,
3269.0,3371334.754,3269.0,287210729.30217,3269.0,131928955.967995,3269.0,17517485.2800747,,,,
3270.0,3375912.763,3270.0,287449821.135529,3270.0,132064021.524003,3270.0,17536761.4528101,,,,
3271.0,3380496.71,3271.0,287689044.808884,3271.0,132199169.679996,3271.0,17556054.9069366,,,,
3272.0,3385086.48,3272.0,287928400.322235,3272.0,132334421.07599,3272.0,17575365.3456542,,,,
3273.0,3389682.148,3273.0,288167887.675583,3273.0,132469744.919998,3273.0,17594692.3797309,,,,
3274.0,3394283.785,3274.0,288407473.908928,3274.0,132605171.915991,3274.0,17614035.8183667,,,,
3275.0,3398891.328,3275.0,288647224.942268,3275.0,132740681.6,3275.0,17633396.7291936,,,,
3276.0,3403504.725,3276.0,288887107.815605,3276.0,132876294.523993,3276.0,17652773.8961796,,,,
3277.0,3408124.154,3277.0,289127089.568939,3277.0,133011979.880002,3277.0,17672167.8569567,,,,
3278.0,3412749.42,3278.0,289367203.16227,3278.0,133147768.403995,3278.0,17691579.5443248,,,,
3279.0,3417380.619,3279.0,289607415.635597,3279.0,133283639.528004,3279.0,17711007.0562201,,,,
3280.0,3422017.784,3280.0,289847792.90892,3280.0,133419603.579997,3280.0,17730451.6163064,,,,
3281.0,3426660.891,3281.0,290088269.062241,3281.0,133555660.54399,3281.0,17749913.1185839,,,,
3282.0,3431309.844,3282.0,290328910.015556,3282.0,133691800.195999,3282.0,17769391.8810524,,,,
3283.0,3435964.814,3283.0,290569649.848869,3283.0,133828032.919992,3283.0,17788886.574048,,,,
3284.0,3440625.695,3284.0,290810521.522179,3284.0,133964358.412001,3284.0,17808399.3404667,,,,
3285.0,3445292.572,3285.0,291051492.075485,3285.0,134100766.663994,3285.0,17827927.7830125,,,,
3286.0,3449965.31,3286.0,291292594.468788,3286.0,134237278.228002,3286.0,17847474.0869814,,,,
3287.0,3454644.049,3287.0,291533828.702087,3287.0,134373862.007996,3287.0,17867036.9863093,,,,
3288.0,3459328.708,3288.0,291775227.735382,3288.0,134510549.100004,3288.0,17886616.7141964,,,,
3289.0,3464019.412,3289.0,292016758.608673,3289.0,134647318.791998,3289.0,17906213.2994745,,,,
3290.0,3468716.057,3290.0,292258355.401962,3290.0,134784191.723991,3290.0,17925826.4801118,,,,
3291.0,3473418.621,3291.0,292500116.995247,3291.0,134921147.343999,3291.0,17945456.8149401,,,,
3292.0,3478127.201,3292.0,292741977.468529,3292.0,135058185.563993,3292.0,17965103.9995275,,,,
3293.0,3482841.71,3293.0,292983969.781807,3293.0,135195327.096001,3293.0,17984768.486706,,,,
3294.0,3487562.214,3294.0,293226159.85508,3294.0,135332551.155995,3294.0,18004449.2088436,,,,
3295.0,3492288.707,3295.0,293468382.888351,3295.0,135469868.216003,3295.0,18024147.2335723,,,,
3296.0,3497021.219,3296.0,293710770.721619,3296.0,135607268.035996,3296.0,18043862.921292,,,,
3297.0,3501759.595,3297.0,293953290.394882,3297.0,135744770.93599,3297.0,18063594.9499708,,,,
3298.0,3506504.075,3298.0,294195908.948143,3298.0,135882356.523998,3298.0,18083343.4044088,,,,
3299.0,3511254.403,3299.0,294438659.3414,3299.0,136020035.183991,3299.0,18103109.3734378,,,,
3300.0,3516010.86,3300.0,294681541.574654,3300.0,136157806.612,3300.0,18122891.8318259,,,,
3301.0,3520773.276,3301.0,294924588.607903,3301.0,136295660.871993,3301.0,18142691.3596051,,,,
3302.0,3525541.669,3302.0,295167734.521149,3302.0,136433618.140002,3302.0,18162508.7835753,,,,
3303.0,3530316.081,3303.0,295411012.274391,3303.0,136571658.167995,3303.0,18182341.6504727,,,,
3304.0,3535096.525,3304.0,295654388.907631,3304.0,136709791.196004,3304.0,18202192.6755931,,,,
3305.0,3539882.908,3305.0,295897897.380867,3305.0,136848006.823997,3305.0,18222060.3808726,,,,
3306.0,3544675.362,3306.0,296141570.654099,3306.0,136986325.53199,3306.0,18241944.4907112,,,,
3307.0,3549473.809,3307.0,296385342.807327,3307.0,137124727.159999,3307.0,18261846.8223729,,,,
3308.0,3554278.313,3308.0,296629279.760551,3308.0,137263221.627992,3308.0,18281765.1057617,,,,
3309.0,3559088.81,3309.0,296873282.633774,3309.0,137401798.784001,3309.0,18301700.9249415,,,,
3310.0,3563905.278,3310.0,297117450.306992,3310.0,137540479.019994,3310.0,18321653.8983124,,,,
3311.0,3568727.887,3311.0,297361716.860207,3311.0,137679242.088002,3311.0,18341623.4034424,,,,
3312.0,3573556.408,3312.0,297606148.213417,3312.0,137818097.923996,3312.0,18361610.4655635,,,,
3313.0,3578391.071,3313.0,297850678.446625,3313.0,137957057.000004,3313.0,18381614.0806437,,,,
3314.0,3583231.79,3314.0,298095373.479828,3314.0,138096088.595998,3314.0,18401635.1679149,,,,
3315.0,3588078.419,3315.0,298340134.433029,3315.0,138235223.271991,3315.0,18421673.0201452,,,,
3316.0,3592931.146,3316.0,298585060.186226,3316.0,138374440.707999,3316.0,18441727.7297666,,,,
3317.0,3597789.867,3317.0,298830084.81942,3317.0,138513751.143993,3317.0,18461799.8827471,,,,
3318.0,3602654.674,3318.0,299075274.252609,3318.0,138653154.348001,3318.0,18481888.5539187,,,,
3319.0,3607525.611,3319.0,299320562.565796,3319.0,138792650.623995,3319.0,18501994.6684493,,,,
3320.0,3612402.519,3320.0,299566015.678978,3320.0,138932239.668003,3320.0,18522117.852371,,,,
3321.0,3617285.528,3321.0,299811567.672157,3321.0,139071911.543996,3321.0,18542257.9284518,,,,
3322.0,3622174.601,3322.0,300057251.505333,3322.0,139211676.34799,3322.0,18562415.1587237,,,,
3323.0,3627069.603,3323.0,300303067.178505,3323.0,139351544.231998,3323.0,18582589.9883867,,,,
3324.0,3631970.9,3324.0,300548981.731674,3324.0,139491494.875991,3324.0,18602781.4558087,,,,
3325.0,3636878.127,3325.0,300795061.084839,3325.0,139631528.28,3325.0,18622989.3913898,,,,
3326.0,3641791.373,3326.0,301041272.278,3326.0,139771664.763993,3326.0,18643215.972794,,,,
3327.0,3646710.783,3327.0,301287615.311157,3327.0,139911883.848002,3327.0,18663458.0183253,,,,
3328.0,3651636.367,3328.0,301534057.224312,3328.0,140052206.259995,3328.0,18683718.2356476,,,,
3329.0,3656567.905,3329.0,301780598.017464,3329.0,140192611.344004,3329.0,18703995.395161,,,,
3330.0,3661505.537,3330.0,302027303.610611,3330.0,140333098.955997,3330.0,18724290.2388655,,,,
3331.0,3666449.288,3331.0,302274108.083755,3331.0,140473690.03999,3331.0,18744600.8434971,,,,
3332.0,3671399.056,3332.0,302521077.356895,3332.0,140614373.731999,3332.0,18764928.8779197,,,,
3333.0,3676355.023,3333.0,302768211.430031,3333.0,140755140.343992,3333.0,18785275.4733654,,,,
3334.0,3681316.978,3334.0,303015411.423164,3334.0,140896010.036001,3334.0,18805637.8085382,,,,
3335.0,3686285.091,3335.0,303262743.256294,3335.0,141036962.487994,3335.0,18826017.637102,,,,
3336.0,3691259.297,3336.0,303510206.92942,3336.0,141178007.780002,3336.0,18846415.107457,,,,
3337.0,3696239.65,3337.0,303757769.482544,3337.0,141319146.071996,3337.0,18866829.385171,,,,
3338.0,3701226.146,3338.0,304005496.835663,3338.0,141460377.204004,3338.0,18887260.965476,,,,
3339.0,3706218.629,3339.0,304253388.988777,3339.0,141601701.495998,3339.0,18907709.3531402,,,,
3340.0,3711217.259,3340.0,304501380.021889,3340.0,141743118.395991,3340.0,18928175.3825954,,,,
3341.0,3716222.126,3341.0,304749436.974998,3341.0,141884618.287999,3341.0,18948658.1770097,,,,
3342.0,3721232.861,3342.0,304997691.688103,3342.0,142026210.947993,3342.0,18969158.3164151,,,,
3343.0,3726249.997,3343.0,305246045.281204,3343.0,142167906.920001,3343.0,18989675.8143795,,,,
3344.0,3731273.099,3344.0,305494530.714302,3344.0,142309675.179995,3344.0,19010209.9577351,,,,
3345.0,3736302.358,3345.0,305743147.987396,3345.0,142451546.680003,3345.0,19030762.3788816,,,,
3346.0,3741337.763,3346.0,305991897.100487,3346.0,142593521.259996,3346.0,19051331.3741873,,,,
3347.0,3746379.259,3347.0,306240778.053574,3347.0,142735568.35999,3347.0,19071917.650884,,,,
3348.0,3751426.996,3348.0,306489790.846657,3348.0,142877718.699998,3348.0,19092521.0953398,,,,
3349.0,3756480.735,3349.0,306738902.519737,3349.0,143019951.799991,3349.0,19113141.9695866,,,,
3350.0,3761540.713,3350.0,306988146.032814,3350.0,143162287.98,3350.0,19133780.3372245,,,,
3351.0,3766606.792,3351.0,307237554.345886,3351.0,143304706.687993,3351.0,19154435.0169896,,,,
3352.0,3771679.102,3352.0,307487094.498955,3352.0,143447228.708002,3352.0,19175107.6429776,,,,
3353.0,3776757.516,3353.0,307736700.572021,3353.0,143589823.247995,3353.0,19195797.5851247,,,,
3354.0,3781842.046,3354.0,307986471.445084,3354.0,143732531.196004,3354.0,19216504.554263,,,,
3355.0,3786932.736,3355.0,308236374.158142,3355.0,143875321.743997,3355.0,19237229.0091602,,,,
3356.0,3792029.675,3356.0,308486375.751198,3356.0,144018205.36399,3356.0,19257970.3002486,,,,
3357.0,3797132.644,3357.0,308736542.144249,3357.0,144161171.511999,3357.0,19278728.907496,,,,
3358.0,3802241.878,3358.0,308986873.337296,3358.0,144304240.899992,3358.0,19299505.8637664,,,,
3359.0,3807357.201,3359.0,309237270.45034,3359.0,144447403.288001,3359.0,19320298.856564,,,,
3360.0,3812478.723,3360.0,309487799.403381,3360.0,144590648.275994,3360.0,19341109.7031526,,,,
3361.0,3817606.4,3361.0,309738460.196419,3361.0,144733996.504002,3361.0,19361937.8735322,,,,
3362.0,3822740.319,3362.0,309989252.829453,3362.0,144877427.491996,3362.0,19382783.126871,,,,
3363.0,3827880.383,3363.0,310240177.302483,3363.0,145020961.560004,3363.0,19403645.6616008,,,,
3364.0,3833026.651,3364.0,310491233.615509,3364.0,145164578.155998,3364.0,19424525.5548897,,,,
3365.0,3838179.111,3365.0,310742421.768532,3365.0,145308288.055991,3365.0,19445423.7124015,,,,
3366.0,3843337.696,3366.0,310993741.761551,3366.0,145452100.819999,3366.0,19466337.6096406,,,,
3367.0,3848502.523,3367.0,311245160.634567,3367.0,145595996.559993,3367.0,19487269.6150706,,,,
3368.0,3853673.604,3368.0,311496744.307579,3368.0,145739984.924001,3368.0,19508218.8806918,,,,
3369.0,3858850.677,3369.0,311748426.860588,3369.0,145884066.503994,3369.0,19529186.0425039,,,,
3370.0,3864034.043,3370.0,312000241.253593,3370.0,146028240.708003,3370.0,19550169.5588432,,,,
3371.0,3869223.727,3371.0,312252220.446594,3371.0,146172507.983996,3371.0,19571171.4666055,,,,
3372.0,3874419.448,3372.0,312504298.519592,3372.0,146316868.33199,3372.0,19592190.2029269,,,,
3373.0,3879621.487,3373.0,312756475.472588,3373.0,146461311.367998,3373.0,19613226.5174393,,,,
3374.0,3884829.757,3374.0,313008817.225578,3374.0,146605867.651991,3374.0,19634279.4061108,,,,
3375.0,3890044.24,3375.0,313261290.818565,3375.0,146750496.368,3375.0,19655350.7209734,,,,
3376.0,3895264.815,3376.0,313513896.251549,3376.0,146895228.555993,3376.0,19676439.168827,,,,
3377.0,3900491.661,3377.0,313766600.564529,3377.0,147040053.512002,3377.0,19697544.8904396,,,,
3378.0,3905724.829,3378.0,314019469.677505,3378.0,147184960.995995,3378.0,19718667.2922114,,,,
3379.0,3910964.203,3379.0,314272437.670479,3379.0,147329971.792004,3379.0,19739808.5730062,,,,
3380.0,3916209.694,3380.0,314525570.463448,3380.0,147475075.515997,3380.0,19760966.78836,,,,
3381.0,3921461.281,3381.0,314778802.136414,3381.0,147620262.07199,3381.0,19782141.217473,,,,
3382.0,3926719.354,3382.0,315032165.649376,3382.0,147765551.635999,3382.0,19803334.178777,,,,
3383.0,3931983.723,3383.0,315285661.002335,3383.0,147910934.111992,3383.0,19824544.379072,,,,
3384.0,3937254.078,3384.0,315539321.155289,3384.0,148056399.436001,3384.0,19845771.8955261,,,,
3385.0,3942530.848,3385.0,315793080.18824,3385.0,148201967.911994,3385.0,19867017.2445713,,,,
3386.0,3947813.804,3386.0,316046938.101189,3386.0,148347629.156002,3386.0,19888279.1677755,,,,
3387.0,3953103.016,3387.0,316300960.814133,3387.0,148493373.231996,3387.0,19909559.4824028,,,,
3388.0,3958398.462,3388.0,316555082.407074,3388.0,148639220.476004,3388.0,19930856.7663571,,,,
3389.0,3963700.143,3389.0,316809335.840012,3389.0,148785150.407998,3389.0,19952172.1237345,,,,
3390.0,3969008.05,3390.0,317063787.032944,3390.0,148931183.491991,3390.0,19973503.496439,,,,
3391.0,3974322.211,3391.0,317318304.145874,3391.0,149077309.647999,3391.0,19994853.7269664,,,,
3392.0,3979642.767,3392.0,317572953.098801,3392.0,149223518.331993,3392.0,20016221.273653,,,,
3393.0,3984969.437,3393.0,317827733.891724,3393.0,149369830.184001,3393.0,20037606.1865306,,,,
3394.0,3990302.482,3394.0,318082646.524643,3394.0,149516224.867995,3394.0,20059008.0339673,,,,
3395.0,3995641.681,3395.0,318337690.997559,3395.0,149662722.704003,3395.0,20080427.713995,,,,
3396.0,4000987.255,3396.0,318592867.310471,3396.0,149809313.323996,3396.0,20101865.3750138,,,,
3397.0,4006339.122,3397.0,318848208.423378,3397.0,149955986.91999,3397.0,20123319.7585916,,,,
3398.0,4011697.143,3398.0,319103648.416283,3398.0,150102763.523998,3398.0,20144791.8687605,,,,
3399.0,4017061.478,3399.0,319359187.289185,3399.0,150249633.055991,3399.0,20166281.7614885,,,,
3400.0,4022432.146,3400.0,319614858.002083,3400.0,150396595.5,3400.0,20187788.9144075,,,,
3401.0,4027809.028,3401.0,319870693.514977,3401.0,150543650.871993,3401.0,20209313.8151176,,,,
3402.0,4033192.123,3402.0,320126627.907867,3402.0,150690789.076002,3402.0,20230856.3287867,,,,
3403.0,4038581.661,3403.0,320382760.060753,3403.0,150838030.287995,3403.0,20252415.8906468,,,,
3404.0,4043977.453,3404.0,320638958.133636,3404.0,150985374.668004,3404.0,20273993.560698,,,,
3405.0,4049379.557,3405.0,320895288.046516,3405.0,151132802.023997,3405.0,20295588.4197083,,,,
3406.0,4054787.924,3406.0,321151749.799393,3406.0,151280311.76399,3406.0,20317201.0053096,,,,
3407.0,4060202.564,3407.0,321408376.352264,3407.0,151427935.055999,3407.0,20338830.90707,,,,
